DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m udp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:23:47 2023
[Status] Stopping after 1 run through file
> NOERROR www.128-116-248-15.dyn.eolo.it A 0.000400
> NOERROR www.2-225-204-105.ip177.fastwebnet.it A 0.001100
> NOERROR www.111.5.168.109.cust.ip.kpnqwest.it A 0.000833
> NOERROR www.100.53.168.109.cust.ip.kpnqwest.it A 0.001091
> NOERROR www.146-241-109-161.dyn.eolo.it A 0.025315
> NOERROR www.128-116-152-88.dyn.eolo.it A 0.000318
> NOERROR www.217-133-78-189.static.clienti.tiscali.it A 0.000309
> NOERROR www.2-228-127-87.ip191.fastwebnet.it A 0.000758
> NOERROR www.2-228-253-63.ip194.fastwebnet.it A 0.000305
> NOERROR www.2-226-42-239.ip179.fastwebnet.it A 0.000894
> NOERROR www.193-27-29-236.ip313.fastwebnet.it A 0.000474
> NOERROR www.185-182-210-102.sarnico.airbeam.it A 0.000689
> NOERROR www.151-0-219-235.ip282.fastwebnet.it A 0.000222
> NOERROR www.2-225-111-188.ip175.fastwebnet.it A 0.000215
> NOERROR www.2-230-50-239.ip200.fastwebnet.it A 0.025856
> NOERROR www.151-0-150-146.ip281.fastwebnet.it A 0.000865
> NOERROR www.2-224-107-28.ip170.fastwebnet.it A 0.000507
> NXDOMAIN fwww.nevianonline.it A 0.000792
> NOERROR www.214.122.65.128.dsl.static.ip.kpnqwest.it A 0.000427
> NOERROR www.2-226-55-195.ip179.fastwebnet.it A 0.000806
> NOERROR www.2-225-227-123.ip177.fastwebnet.it A 0.000354
> NOERROR www.2-227-131-47.ip186.fastwebnet.it A 0.000902
> NOERROR www.2-230-142-100.ip202.fastwebnet.it A 0.000815
> NOERROR www.2-227-129-189.ip186.fastwebnet.it A 0.026386
> NOERROR www.185-43-16-1.ip295.fastwebnet.it A 0.000640
> NOERROR www.219.76.186.89.dsl.static.ip.kpnqwest.it A 0.000559
> NOERROR www.146-241-28-139.dyn.eolo.it A 0.026359
> NOERROR www.146-241-27-213.dyn.eolo.it A 0.000565
> NOERROR www.2-229-143-33.ip197.fastwebnet.it A 0.000339
> NXDOMAIN funionealtavaldera.blogspot.it A 0.000558
> NOERROR www.2-227-33-142.ip184.fastwebnet.it A 0.000459
> NXDOMAIN fwww.yangon.aics.gov.it A 0.026294
> NOERROR www.138.68.168.109.dsl.static.ip.kpnqwest.it A 0.000698
> NOERROR www.151-0-135-184.ip281.fastwebnet.it A 0.000713
> NOERROR www.2-226-57-177.ip179.fastwebnet.it A 0.000698
> NOERROR www.2-228-236-191.ip193.fastwebnet.it A 0.000694
> NOERROR www.2-225-119-13.ip175.fastwebnet.it A 0.026767
> NOERROR www.164.68.168.109.dsl.static.ip.kpnqwest.it A 0.026598
> NOERROR www.2-226-192-138.ip182.fastwebnet.it A 0.000577
> NOERROR www.2-230-205-154.ip203.fastwebnet.it A 0.000564
> NXDOMAIN fzildapaim.blogspot.it A 0.000563
> NOERROR www.2-224-34-150.ip168.fastwebnet.it A 0.000671
> NOERROR www.2-226-213-57.ip182.fastwebnet.it A 0.000911
> NOERROR www.2-226-32-230.ip179.fastwebnet.it A 0.000267
> NXDOMAIN fwww.gramagliasrl.it A 0.000401
> NOERROR www.2-225-191-166.ip177.fastwebnet.it A 0.027270
> NOERROR www.2-229-29-152.ip194.fastwebnet.it A 0.027097
> NOERROR www.151-0-226-202.ip283.fastwebnet.it A 0.000521
> NOERROR www.2-229-126-115.ip196.fastwebnet.it A 0.026992
> NOERROR www.128-116-131-165.dyn.eolo.it A 0.000519
> NOERROR www.140.89.144.52.cust.ip.kpnqwest.it A 0.000292
> NOERROR www.159-255-130-157.airbeam.it A 0.000518
> NOERROR www.2-230-31-157.ip200.fastwebnet.it A 0.027133
> NOERROR www.215-184-169-185-static.cvitt.it A 0.026853
> NOERROR www.217-133-201-174.static.clienti.tiscali.it A 0.026991
> NOERROR www.212-124-181-191.dyn.eolo.it A 0.000796
> NOERROR www.142.238.93.77.dsl.static.ip.kpnqwest.it A 0.000802
> NOERROR www.146-241-19-143.dyn.eolo.it A 0.000502
> NOERROR www.146-241-234-127.dyn.eolo.it A 0.000897
> NOERROR www.2-229-152-250.ip197.fastwebnet.it A 0.000433
> NOERROR www.188-72-120-155.net.wt-tech.it A 0.027073
> NOERROR www.127.189.173.62.dsl.static.ip.kpnqwest.it A 0.026825
> NXDOMAIN fwww.valledelmenotre.it A 0.000295
> NOERROR www.2-224-19-0.ip168.fastwebnet.it A 0.027052
> NOERROR www.2-229-96-61.ip196.fastwebnet.it A 0.000811
> NOERROR www.2-224-215-23.ip172.fastwebnet.it A 0.001087
> NOERROR www.146-241-117-124.dyn.eolo.it A 0.001071
> NOERROR www.146-241-246-50.dyn.eolo.it A 0.027690
> NXDOMAIN fwww.apeparty.it A 0.027558
> NOERROR www.2-230-53-244.ip200.fastwebnet.it A 0.027179
> NOERROR www.2-227-179-20.ip187.fastwebnet.it A 0.027256
> NXDOMAIN fwebdisk.letiziamorandi.it A 0.000472
> NOERROR www.128-116-216-130.static.eolo.it A 0.000709
> NOERROR www.151-0-223-54.ip282.fastwebnet.it A 0.027340
> NOERROR www.2-228-108-132.ip191.fastwebnet.it A 0.001386
> NXDOMAIN fwp.fmb.unimore.it A 0.000372
> NXDOMAIN fstatic-82-85-93-179.clienti.tiscali.it A 0.000856
> NOERROR www.0133-pelizzon.plainportal.it A 0.027271
> NXDOMAIN fwebmail.almae.it A 0.000817
> NXDOMAIN fwww.ricondizionatoapple.it A 0.001052
> NOERROR www.2-225-19-227.ip173.fastwebnet.it A 0.000736
> NOERROR www.2-225-224-44.ip177.fastwebnet.it A 0.000748
> NOERROR www.217-133-170-107.static.clienti.tiscali.it A 0.000729
> NOERROR www.128-116-174-90.dyn.eolo.it A 0.000818
> NOERROR www.2-225-148-166.ip176.fastwebnet.it A 0.000702
> NOERROR www.128-116-246-192.dyn.eolo.it A 0.027854
> NOERROR www.213-140-18-241.ip.fastwebnet.it A 0.027993
> NOERROR www.2-225-32-194.ip173.fastwebnet.it A 0.027456
> NOERROR www.217-133-27-39.static.clienti.tiscali.it A 0.000462
> NOERROR www.2-228-27-121.ip189.fastwebnet.it A 0.027592
> NOERROR www.2-229-132-108.ip196.fastwebnet.it A 0.000387
> NOERROR www.146-241-100-23.dyn.eolo.it A 0.027674
> NOERROR www.151-0-245-91.ip283.fastwebnet.it A 0.000929
> NOERROR www.128-116-151-72.dyn.eolo.it A 0.027654
> NOERROR www.2-232-173-29.ip213.fastwebnet.it A 0.000894
> NOERROR www.2-225-50-119.ip174.fastwebnet.it A 0.000269
> NOERROR www.151-0-186-206.ip282.fastwebnet.it A 0.000742
> NOERROR www.159ownersclub.it A 0.000356
> NOERROR www.2-225-212-163.ip177.fastwebnet.it A 0.027240
> NXDOMAIN fwww.siringheserena.it A 0.027666
> NOERROR www.213-140-6-163.ip.fastwebnet.it A 0.027616
> NOERROR www.2-225-245-71.ip178.fastwebnet.it A 0.000845
> NOERROR www.2-228-110-121.ip191.fastwebnet.it A 0.001656
> NXDOMAIN fwww.4u2c.it A 0.001756
> NOERROR www.146-241-42-42.dyn.eolo.it A 0.027910
> NOERROR www.185-112-86-171.ip.cloud-admin.it A 0.001299
> NOERROR www.2-227-125-0.ip186.fastwebnet.it A 0.001292
> NOERROR www.2-227-118-228.ip186.fastwebnet.it A 0.001296
> NOERROR www.2-227-183-205.ip187.fastwebnet.it A 0.001060
> NOERROR www.2-226-197-140.ip182.fastwebnet.it A 0.001071
> NOERROR www.217-133-221-166.static.clienti.tiscali.it A 0.000554
> NOERROR www.2-227-12-32.ip183.fastwebnet.it A 0.000882
> NOERROR www.128-116-181-46.dyn.eolo.it A 0.000509
> NOERROR www.2-228-53-55.ip190.fastwebnet.it A 0.000873
> NOERROR www.128-116-151-178.dyn.eolo.it A 0.029203
> NXDOMAIN fwebmail.scienzemotorie2.it A 0.000787
> NXDOMAIN fwww.odontoiatriaemedicinaesteticadottpalladino.it A 0.001113
> NOERROR www.2-225-104-150.ip175.fastwebnet.it A 0.000496
> NOERROR www.195-72-207-162-alz-mul.intercom.it A 0.029165
> NOERROR www.2-224-40-125.ip168.fastwebnet.it A 0.028710
> NOERROR www.2-224-26-216.ip168.fastwebnet.it A 0.000965
> NOERROR www.128-116-165-172.dyn.eolo.it A 0.028719
> NOERROR www.2012.avoicomunicare.it A 0.001327
> NOERROR www.146-241-140-242.dyn.eolo.it A 0.001336
> NOERROR www.128-116-209-50.static.eolo.it A 0.001011
> NXDOMAIN fwww.innovazioneimpresauniba.it A 0.001062
> NOERROR www.146-241-151-23.dyn.eolo.it A 0.029686
> NOERROR www.2-228-201-43.ip193.fastwebnet.it A 0.000798
> NOERROR www.115.62.97.212.cust.ip.kpnqwest.it A 0.029652
> NOERROR www.2-225-134-76.ip175.fastwebnet.it A 0.001979
> NOERROR www.2-227-26-170.ip184.fastwebnet.it A 0.000714
> NOERROR www.146-241-126-30.dyn.eolo.it A 0.029622
> NXDOMAIN fwww.solelavoroformazione.it A 0.000551
> NOERROR www.2-225-198-59.ip177.fastwebnet.it A 0.000837
> NOERROR www.2-228-113-107.ip191.fastwebnet.it A 0.029903
> NOERROR www.146-241-146-80.dyn.eolo.it A 0.001081
> NXDOMAIN fvialotrentotrade.it A 0.029277
> NOERROR www.188-213-45-217.wdsl.neomedia.it A 0.000872
> NOERROR www.137.126.65.128.host.static.ip.kpnqwest.it A 0.029760
> NOERROR www.2-227-67-199.ip185.fastwebnet.it A 0.029374
> NOERROR www.186.67.168.109.cust.ip.kpnqwest.it A 0.001568
> NOERROR www.2-227-184-40.ip187.fastwebnet.it A 0.029468
> NOERROR www.146-241-98-129.dyn.eolo.it A 0.001457
> NXDOMAIN fwww.pregest.hrwebapp.it A 0.001011
> NOERROR www.128-116-206-153.static.eolo.it A 0.000822
> NXDOMAIN fwww.emmeppi.it A 0.002019
> NOERROR www.193-35-6-13.ip312.fastwebnet.it A 0.001660
> NOERROR www.2-225-46-13.ip174.fastwebnet.it A 0.000336
> NOERROR www.2-226-231-200.ip183.fastwebnet.it A 0.000996
> NXDOMAIN fwww.friskefraske.it A 0.000348
> NOERROR www.179-191-10-185.4all.it A 0.029950
> NOERROR www.2-224-136-132.ip170.fastwebnet.it A 0.030056
> NOERROR www.217-133-246-221.static.clienti.tiscali.it A 0.000807
> NOERROR www.2-228-169-68.ip192.fastwebnet.it A 0.000701
> NOERROR www.2-228-140-98.ip191.fastwebnet.it A 0.000577
> NOERROR www.186.70.186.89.cust.ip.kpnqwest.it A 0.030582
> NOERROR www.217-133-249-233.static.clienti.tiscali.it A 0.030315
> NOERROR www.16.29.141.94.host.static.ip.kpnqwest.it A 0.000724
> NOERROR www.161.68.168.109.dsl.static.ip.kpnqwest.it A 0.001705
> NOERROR www.2-225-0-75.ip173.fastwebnet.it A 0.030924
> NOERROR www.146-241-171-159.dyn.eolo.it A 0.002041
> NOERROR www.2020.northeasthemp.it A 0.000803
> NOERROR www.2-229-172-87.ip197.fastwebnet.it A 0.030693
> NOERROR www.211.32.168.109.dsl.static.ip.kpnqwest.it A 0.001958
> NXDOMAIN fwww.consensusitp.it A 0.000513
> NXDOMAIN fwww.just1click.it A 0.001631
> NOERROR www.128-116-235-21.dyn.eolo.it A 0.031165
> NOERROR www.200.15.141.94.dsl.static.ip.kpnqwest.it A 0.030611
> NXDOMAIN fwww.rsavilladitirano.it A 0.029632
> NOERROR www.2-229-121-224.ip196.fastwebnet.it A 0.001511
> NOERROR www.2-229-129-99.ip196.fastwebnet.it A 0.030099
> NOERROR www.2-231-106-227.ip206.fastwebnet.it A 0.000667
> NOERROR www.217-133-2-123.static.clienti.tiscali.it A 0.001185
> NOERROR www.128-116-128-29.static.eolo.it A 0.000662
> NOERROR www.217-133-50-73.static.clienti.tiscali.it A 0.000645
> NOERROR www.185-10-r8.pneumatici100.it A 0.030022
> NXDOMAIN fwww.errecicar.it A 0.001131
> NXDOMAIN fwebdisk.stefaniapetrone.it A 0.000290
> NOERROR www.2-224-64-174.ip169.fastwebnet.it A 0.030268
> NOERROR www.163.101.168.109.host.static.ip.kpnqwest.it A 0.030440
> NOERROR www.112.92.144.52.host.static.ip.kpnqwest.it A 0.001972
> NXDOMAIN fwebdisk.centrolingue21.it A 0.030706
> NOERROR www.201.47.36.195.dsl.static.milano-6.telnetwork.it A 0.001065
> NOERROR www.122.174.173.62.cust.ip.kpnqwest.it A 0.001183
> NOERROR www.2-228-190-76.ip192.fastwebnet.it A 0.000625
> NOERROR www.181.24.141.94.host.static.ip.kpnqwest.it A 0.001638
> NOERROR www.2-226-6-106.ip178.fastwebnet.it A 0.000301
> NOERROR www.2-226-37-138.ip179.fastwebnet.it A 0.000288
> NOERROR www.210.68.186.89.dsl.static.ip.kpnqwest.it A 0.001627
> NXDOMAIN fwww.agescuola.it A 0.001721
> NXDOMAIN fwww.allapergolaristorante.it A 0.000309
> NOERROR www.2-226-54-176.ip179.fastwebnet.it A 0.000864
> NOERROR www.2-230-240-87.ip204.fastwebnet.it A 0.001401
> NOERROR www.2-229-2-77.ip194.fastwebnet.it A 0.000375
> NOERROR www.2-225-184-199.ip177.fastwebnet.it A 0.000848
> NOERROR www.128-116-251-184.dyn.eolo.it A 0.000409
> NXDOMAIN fwebdisk.tramontisindaco.it A 0.032330
> NOERROR www.2-225-166-7.ip176.fastwebnet.it A 0.032484
> NOERROR www.193-27-28-107.ip313.fastwebnet.it A 0.000492
> NXDOMAIN fwww.labottegadelpapillon.it A 0.032370
> NOERROR www.141-132-38-193.4all.it A 0.001012
> NOERROR www.2-229-248-41.ip199.fastwebnet.it A 0.000759
> NXDOMAIN fwww.cappeshop.it A 0.000999
> NOERROR www.2-225-119-152.ip175.fastwebnet.it A 0.000469
> NOERROR www.2-225-16-98.ip173.fastwebnet.it A 0.000484
> NXDOMAIN fzm.terredicastelli.mo.it A 0.032571
> NOERROR www.2-229-13-87.ip194.fastwebnet.it A 0.032388
> NOERROR www.2-227-113-162.ip186.fastwebnet.it A 0.000654
> NOERROR www.2-225-82-189.ip174.fastwebnet.it A 0.000675
> NOERROR www.2-228-32-234.ip189.fastwebnet.it A 0.032823
> NXDOMAIN fwww.invasioniurbane.it A 0.032972
> NOERROR www.2-229-56-23.ip195.fastwebnet.it A 0.000830
> NOERROR www.2-231-56-199.ip205.fastwebnet.it A 0.001036
> NOERROR www.217-133-246-62.static.clienti.tiscali.it A 0.000546
> NOERROR www.146-241-54-60.dyn.eolo.it A 0.032465
> NOERROR www.2-227-50-55.ip184.fastwebnet.it A 0.000789
> NXDOMAIN fstatic-82-85-238-182.clienti.tiscali.it A 0.000757
> NOERROR www.2017.d.mxyz.it A 0.032594
> NOERROR www.2-225-14-26.ip173.fastwebnet.it A 0.000768
> NXDOMAIN fwww.gianlucaricci.it A 0.000376
> NOERROR www.2-225-235-233.ip178.fastwebnet.it A 0.000444
> NOERROR www.217-133-166-27.static.clienti.tiscali.it A 0.032634
> NXDOMAIN fwww.lohe-service.it A 0.032328
> NOERROR www.2-227-48-146.ip184.fastwebnet.it A 0.032503
> NOERROR www.217-133-205-121.static.clienti.tiscali.it A 0.000760
> NOERROR www.2-228-2-46.ip189.fastwebnet.it A 0.000689
> NOERROR www.217-133-215-16.static.clienti.tiscali.it A 0.032986
> NOERROR www.2-228-136-57.ip191.fastwebnet.it A 0.000826
> NOERROR www.2-225-77-118.ip174.fastwebnet.it A 0.032847
> NOERROR www.200.28.138.78.cust-fiber.enegan.it A 0.001042
> NOERROR www.188-240-44-215.wdsl.neomedia.it A 0.000957
> NXDOMAIN fwww.cliveterinariasenago.it A 0.000893
> NOERROR www.2-227-36-0.ip184.fastwebnet.it A 0.000792
> NOERROR www.2-228-108-197.ip191.fastwebnet.it A 0.033022
> NOERROR www.2-230-122-184.ip201.fastwebnet.it A 0.000786
> NXDOMAIN fwebmail.blogcentrovista.it A 0.000474
> NOERROR www.217-133-122-154.static.clienti.tiscali.it A 0.000873
> NOERROR www.217-133-99-150.static.clienti.tiscali.it A 0.033533
> NXDOMAIN fwww.villadeidesideribbpraia.it A 0.001375
> NOERROR www.128-116-144-133.dyn.eolo.it A 0.001127
> NOERROR www.2-224-76-40.ip169.fastwebnet.it A 0.001011
> NOERROR www.217-171-236-176.protezionecivile.fvg.it A 0.001009
> NOERROR www.2-230-15-248.ip199.fastwebnet.it A 0.000585
> NOERROR www.185-18-26-42.wdsl.neomedia.it A 0.034393
> NOERROR www.151-0-232-71.ip283.fastwebnet.it A 0.034232
> NOERROR www.2-224-237-170.ip172.fastwebnet.it A 0.034148
> NOERROR www.146-241-65-1.dyn.eolo.it A 0.000492
> NOERROR www.2-226-105-121.ip180.fastwebnet.it A 0.000418
> NOERROR www.2-224-101-47.ip170.fastwebnet.it A 0.000915
> NOERROR www.128-116-194-136.dyn.eolo.it A 0.000734
> NOERROR www.2-227-5-180.ip183.fastwebnet.it A 0.034950
> NOERROR www.146-241-129-221.dyn.eolo.it A 0.001219
> NXDOMAIN fwww.soleditoscanaimmobiliare.it A 0.000878
> NXDOMAIN fwww.lionfish.it A 0.001241
> NOERROR www.2-226-193-236.ip182.fastwebnet.it A 0.000723
> NOERROR www.12.120.65.128.dsl.static.ip.kpnqwest.it A 0.035722
> NOERROR www.151-0-254-149.ip283.fastwebnet.it A 0.000418
> NOERROR www.217-133-170-212.static.clienti.tiscali.it A 0.035584
> NOERROR www.217-133-99-195.static.clienti.tiscali.it A 0.001095
> NOERROR www.2-227-85-228.ip185.fastwebnet.it A 0.000455
> NOERROR www.2-225-109-64.ip175.fastwebnet.it A 0.000331
> NOERROR www.2-232-123-195.ip212.fastwebnet.it A 0.001141
> NOERROR www.2-226-227-175.ip183.fastwebnet.it A 0.035381
> NOERROR www.2-228-250-189.ip194.fastwebnet.it A 0.000404
> NOERROR www.217-133-128-73.static.clienti.tiscali.it A 0.001606
> NOERROR www.217-133-29-92.static.clienti.tiscali.it A 0.001059
> NXDOMAIN fwww.polisportivatregarofani.it A 0.036653
> NOERROR www.2-225-23-196.ip173.fastwebnet.it A 0.000907
> NXDOMAIN fwww.plurifonds.it A 0.000367
> NOERROR www.2-225-39-253.ip174.fastwebnet.it A 0.036848
> NXDOMAIN fwebmail.emanuelemarchiori.it A 0.000833
> NOERROR www.146-241-176-170.dyn.eolo.it A 0.037162
> NOERROR www.2-231-75-156.ip206.fastwebnet.it A 0.000344
> NOERROR www.151-0-189-162.ip282.fastwebnet.it A 0.000335
> NOERROR www.2018.lazzarotto-souvenirs.it A 0.037044
> NOERROR www.146-241-122-179.dyn.eolo.it A 0.036851
> NXDOMAIN fwebdisk.investiresulforex.it A 0.036978
> NOERROR www.217-133-156-120.static.clienti.tiscali.it A 0.037118
> NOERROR www.125.157.97.185.ip.empdc.it A 0.000543
> NOERROR www.151-0-184-247.ip282.fastwebnet.it A 0.000553
> NOERROR www.217-133-15-60.static.clienti.tiscali.it A 0.000486
> NXDOMAIN fwww.dentistiroma.it A 0.001281
> NOERROR www.2-226-26-41.ip179.fastwebnet.it A 0.037534
> NOERROR www.2-225-166-77.ip176.fastwebnet.it A 0.000696
> NOERROR www.2-232-125-165.ip212.fastwebnet.it A 0.001354
> NOERROR www.186.9.141.94.dsl.static.ip.kpnqwest.it A 0.037985
> NXDOMAIN fursino.dmi.unict.it A 0.000848
> NOERROR www.2-224-76-110.ip169.fastwebnet.it A 0.000241
> NOERROR www.128-116-159-40.static.eolo.it A 0.001190
> NOERROR www.212-165-35-254.pool-xdsl.qcom.it A 0.000897
> NOERROR www.146-241-47-231.dyn.eolo.it A 0.038617
> NOERROR www.128-116-249-71.dyn.eolo.it A 0.038295
> NXDOMAIN ftest.pro-q.it A 0.038471
> NOERROR www.151-0-196-64.ip282.fastwebnet.it A 0.000509
> NOERROR www.2-227-70-250.ip185.fastwebnet.it A 0.038396
> NOERROR www.2-227-138-143.ip186.fastwebnet.it A 0.000781
> NOERROR www.212-124-160-239.static.eolo.it A 0.000773
> NOERROR www.2-226-87-161.ip180.fastwebnet.it A 0.000920
> NOERROR www.2-224-20-178.ip168.fastwebnet.it A 0.000736
> NOERROR www.151-0-132-223.ip281.fastwebnet.it A 0.000767
> NOERROR www.2-224-197-42.ip172.fastwebnet.it A 0.039214
> NXDOMAIN fwww.pavanettoporte.it A 0.001310
> NOERROR www.2-224-3-231.ip168.fastwebnet.it A 0.000839
> NOERROR www.2-225-51-104.ip174.fastwebnet.it A 0.000319
> NOERROR www.168.83.168.109.cust.ip.kpnqwest.it A 0.000334
> NXDOMAIN fwebmail.alessandrocaprai.it A 0.039122
> NOERROR www.2-225-34-250.ip173.fastwebnet.it A 0.000351
> NOERROR www.2-227-247-29.ip188.fastwebnet.it A 0.000435
> NOERROR www.217-133-104-253.static.clienti.tiscali.it A 0.039579
> NOERROR www.2-229-175-154.ip197.fastwebnet.it A 0.000716
> NXDOMAIN fwww.stefanoandrini.it A 0.000464
> NOERROR www.2-225-64-65.ip174.fastwebnet.it A 0.000157
> NOERROR www.2-228-113-211.ip191.fastwebnet.it A 0.039862
> NOERROR www.146-241-116-223.dyn.eolo.it A 0.039513
> NOERROR www.146-241-184-140.dyn.eolo.it A 0.001454
> NOERROR www.217-133-8-86.static.clienti.tiscali.it A 0.039984
> NOERROR www.213-140-26-95.ip.fastwebnet.it A 0.000951
> NXDOMAIN fwww.esnlaquila.it A 0.039742
> NOERROR www.1.231.225.213.hiperlan.sta.momax.it A 0.001997
> NOERROR www.2-224-76-218.ip169.fastwebnet.it A 0.039984
> NXDOMAIN fwww.luisaraffaelli.it A 0.000614
> NOERROR www.2-227-54-70.ip184.fastwebnet.it A 0.039619
> NOERROR www.217-133-79-129.static.clienti.tiscali.it A 0.001788
> NOERROR www.2-229-175-192.ip197.fastwebnet.it A 0.001836
> NOERROR www.112.140.150.5.cust.ip.kpnqwest.it A 0.000742
> NXDOMAIN fwww.corpoespirito.it A 0.000422
> NOERROR www.2-224-64-10.ip169.fastwebnet.it A 0.001482
> NOERROR www.161.168.43.195.cust.ip.kpnqwest.it A 0.040212
> NOERROR www.217-133-47-197.static.clienti.tiscali.it A 0.001216
> NOERROR www.2-228-143-92.ip191.fastwebnet.it A 0.000188
> NOERROR www.146-241-130-97.dyn.eolo.it A 0.040469
> NOERROR www.146-241-165-60.dyn.eolo.it A 0.000387
> NOERROR www.146-241-246-75.dyn.eolo.it A 0.001361
> NXDOMAIN fvogliadisicilia.it A 0.000716
> NOERROR www.147.34.97.212.host.static.ip.kpnqwest.it A 0.000487
> NOERROR www.2-225-31-13.ip173.fastwebnet.it A 0.040462
> NXDOMAIN fwww.elettroca.it A 0.040583
> NOERROR www.128-116-239-59.static.eolo.it A 0.040359
> NXDOMAIN ftest.merkur.gioca7.it A 0.039875
> NXDOMAIN fwebdisk.bomarsrl.it A 0.039937
> NOERROR www.212-183-167-230.static-xdsl.qcom.it A 0.000612
> NOERROR www.128-116-217-83.dyn.eolo.it A 0.039637
> NOERROR www.2-231-88-140.ip206.fastwebnet.it A 0.000636
> NOERROR www.128-116-252-240.dyn.eolo.it A 0.000622
> NXDOMAIN fwww.thecontest.it A 0.039069
> NXDOMAIN fwww.polivinil.it A 0.038805
> NOERROR www.2-230-216-210.ip203.fastwebnet.it A 0.038682
> NOERROR www.2-224-124-50.ip170.fastwebnet.it A 0.038545
> NOERROR www.2-230-47-43.ip200.fastwebnet.it A 0.038307
> NOERROR www.212-165-43-88.pool-xdsl.qcom.it A 0.001518
> NOERROR www.213-140-4-66.ip.fastwebnet.it A 0.001201
> NOERROR www.146-241-253-119.dyn.eolo.it A 0.001158
> NOERROR www.2-227-37-79.ip184.fastwebnet.it A 0.038423
> NOERROR www.2-224-82-104.ip169.fastwebnet.it A 0.001609
> NOERROR www.152net178.unica.it A 0.001252
> NXDOMAIN fwww.manager-engine.it A 0.038702
> NOERROR www.146-241-97-150.dyn.eolo.it A 0.001473
> NOERROR www.151-0-218-167.ip282.fastwebnet.it A 0.001721
> NOERROR www.2-225-211-7.ip177.fastwebnet.it A 0.038672
> NOERROR www.217-133-55-177.static.clienti.tiscali.it A 0.002386
> NOERROR www.2-229-155-6.ip197.fastwebnet.it A 0.002072
> NOERROR www.128-116-248-127.dyn.eolo.it A 0.001330
> NOERROR www.2-226-106-6.ip180.fastwebnet.it A 0.001570
> NOERROR www.2-232-15-26.ip210.fastwebnet.it A 0.001267
> NOERROR www.2-231-191-63.ip208.fastwebnet.it A 0.039418
> NXDOMAIN fwww.amalficoastwineandtours.it A 0.001495
> NOERROR www.213ac7.maisonette.nebulab.it A 0.001569
> NOERROR www.2-226-55-232.ip179.fastwebnet.it A 0.039227
> NXDOMAIN fwww.studiodentisticociapparelli.it A 0.001050
> NOERROR www.213-140-29-51.ip341.fastwebnet.it A 0.000576
> NOERROR www.207.212.225.213.xdsl.sta.momax.it A 0.039177
> NOERROR www.217-133-206-196.static.clienti.tiscali.it A 0.002059
> NOERROR www.159-255-128-181.fttx.airbeam.it A 0.039408
> NOERROR www.2-228-53-199.ip190.fastwebnet.it A 0.000846
> NOERROR www.217-133-68-225.static.clienti.tiscali.it A 0.001941
> NXDOMAIN fwww.soart77.it A 0.000863
> NOERROR www.217-133-244-223.static.clienti.tiscali.it A 0.001902
> NOERROR www.217-133-52-159.static.clienti.tiscali.it A 0.001621
> NOERROR www.217-133-159-202.static.clienti.tiscali.it A 0.001279
> NOERROR www.2-227-208-101.ip187.fastwebnet.it A 0.001379
> NOERROR www.159-255-128-145.airbeam.it A 0.039731
> NOERROR www.146-241-122-170.dyn.eolo.it A 0.039796
> NOERROR www.146-241-146-136.dyn.eolo.it A 0.001344
> NOERROR www.2-225-127-200.ip175.fastwebnet.it A 0.000838
> NOERROR www.146-241-6-17.dyn.eolo.it A 0.001947
> NOERROR www.2-224-101-125.ip170.fastwebnet.it A 0.000825
> NXDOMAIN fwww.e-citygroup.it A 0.000694
> NXDOMAIN fwww.consorzioipazia.it A 0.040203
> NOERROR www.2-227-27-221.ip184.fastwebnet.it A 0.000366
