DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m tcp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:24:26 2023
[Status] Stopping after 1 run through file
> NOERROR www.146-241-145-71.dyn.eolo.it A 0.009711
> NOERROR www.2-225-99-166.ip175.fastwebnet.it A 0.009697
> NOERROR www.195-135-201-253.ip292.fastwebnet.it A 0.009564
> NOERROR www.2-225-175-10.ip176.fastwebnet.it A 0.009551
> NOERROR www.2-226-134-116.ip181.fastwebnet.it A 0.009358
> NOERROR www.2-231-51-114.ip205.fastwebnet.it A 0.009340
> NXDOMAIN fwww.dls.iit.it A 0.009363
> NOERROR www.128-116-226-104.dyn.eolo.it A 0.009393
> NOERROR www.2-230-54-158.ip200.fastwebnet.it A 0.009434
> NOERROR www.185-47-98-133.ip293.fastwebnet.it A 0.009216
> NOERROR www.128-116-246-94.dyn.eolo.it A 0.009286
> NOERROR www.217-133-127-83.static.clienti.tiscali.it A 0.009028
> NOERROR www.217-133-77-191.static.clienti.tiscali.it A 0.009064
> NOERROR www.146-241-126-116.dyn.eolo.it A 0.009050
> NOERROR www.2016-lago-del-lisci.ycps.it A 0.009273
> NOERROR www.2-227-116-76.ip186.fastwebnet.it A 0.009271
> NOERROR www.04-j-j.slovakiatrade.it A 0.009195
> NOERROR www.2-227-99-188.ip185.fastwebnet.it A 0.009185
> NOERROR www.213-156-33-218.ip.fastwebnet.it A 0.008991
> NOERROR www.2-226-85-52.ip180.fastwebnet.it A 0.009068
> NOERROR www.2-224-110-205.ip170.fastwebnet.it A 0.009050
> NOERROR www.128-116-182-58.static.eolo.it A 0.009035
> NOERROR www.2-224-40-87.ip168.fastwebnet.it A 0.009144
> NOERROR www.2-227-1-95.ip183.fastwebnet.it A 0.008726
> NOERROR www.157.60.168.109.dsl.static.ip.kpnqwest.it A 0.009086
> NXDOMAIN fwww.aciautomobileclubcesenatico.it A 0.009217
> NOERROR www.128-116-248-164.dyn.eolo.it A 0.009057
> NOERROR www.128-116-171-230.static.eolo.it A 0.009215
> NOERROR www.185-19-142-14.net.baleno.it A 0.009073
> NOERROR www.2-227-142-188.ip186.fastwebnet.it A 0.009310
> NOERROR www.217-133-113-119.static.clienti.tiscali.it A 0.009106
> NOERROR www.2-228-197-62.ip193.fastwebnet.it A 0.009153
> NOERROR www.151-0-202-26.ip282.fastwebnet.it A 0.008993
> NOERROR www.2-224-187-113.ip171.fastwebnet.it A 0.009156
> NOERROR www.185-182-174-225.static.esinet.it A 0.008841
> NOERROR www.2-227-55-107.ip184.fastwebnet.it A 0.009011
> NOERROR www.147.137.150.5.host.static.ip.kpnqwest.it A 0.009008
> NXDOMAIN fwww.antoninoferlitoestetica.it A 0.008998
> NOERROR www.2-227-216-134.ip188.fastwebnet.it A 0.008927
> NOERROR www.128-116-195-148.dyn.eolo.it A 0.009163
> NOERROR www.2-231-230-54.ip209.fastwebnet.it A 0.008950
> NXDOMAIN fvm3473.cloud.seeweb.it A 0.008828
> NOERROR www.2-228-183-162.ip192.fastwebnet.it A 0.008818
> NOERROR www.2-231-161-128.ip207.fastwebnet.it A 0.008671
> NOERROR www.217-133-69-249.static.clienti.tiscali.it A 0.008844
> NOERROR www.151-0-170-76.ip281.fastwebnet.it A 0.008694
> NOERROR www.109.9.141.94.dsl.static.ip.kpnqwest.it A 0.008680
> NXDOMAIN fsupersisters.it A 0.008670
> NOERROR www.158.110.168.109.host.static.ip.kpnqwest.it A 0.008818
> NXDOMAIN fwww.civico20food.it A 0.008673
> NOERROR www.2-227-135-21.ip186.fastwebnet.it A 0.009000
> NXDOMAIN fwww.medicina10.it A 0.008812
> NOERROR www.2-225-83-253.ip174.fastwebnet.it A 0.008857
> NOERROR www.2-224-253-160.ip173.fastwebnet.it A 0.008703
> NOERROR www.2-226-245-26.ip183.fastwebnet.it A 0.008849
> NOERROR www.146-241-234-115.dyn.eolo.it A 0.008681
> NOERROR www.2-226-55-34.ip179.fastwebnet.it A 0.008665
> NOERROR www.2-227-6-135.ip183.fastwebnet.it A 0.008654
> NOERROR www.185-7-115-213.ip272.fastwebnet.it A 0.008542
> NOERROR www.146-241-219-95.dyn.eolo.it A 0.008775
> NXDOMAIN fwww.grandhoteldino.it A 0.008621
> NOERROR www.147.230.93.77.cust.ip.kpnqwest.it A 0.008559
> NOERROR www.139net164.unica.it A 0.008551
> NOERROR www.183.63.168.109.cust.ip.kpnqwest.it A 0.008659
> NOERROR www.128-116-167-251.static.eolo.it A 0.008649
> NOERROR www.2-228-119-89.ip191.fastwebnet.it A 0.008434
> NOERROR www.2-227-51-182.ip184.fastwebnet.it A 0.008417
> NOERROR www.151-0-166-139.ip281.fastwebnet.it A 0.008410
> NOERROR www.2-228-115-228.ip191.fastwebnet.it A 0.008575
> NOERROR www.2-228-240-174.ip193.fastwebnet.it A 0.008561
> NOERROR www.140.95.186.89.host.static.ip.kpnqwest.it A 0.008754
> NOERROR www.151-0-219-147.ip282.fastwebnet.it A 0.008471
> NOERROR www.195-72-203-43-static.intercom.it A 0.008522
> NXDOMAIN fwww.redacademy.it A 0.008670
> NOERROR www.193.83.144.52.dsl.static.ip.kpnqwest.it A 0.008664
> NOERROR www.2-225-176-16.ip176.fastwebnet.it A 0.008502
> NOERROR www.2-231-229-9.ip209.fastwebnet.it A 0.008493
> NOERROR www.217-133-3-123.static.clienti.tiscali.it A 0.008394
> NOERROR www.2-227-189-63.ip187.fastwebnet.it A 0.008377
> NXDOMAIN fvc2.devel.nic.it A 0.008621
> NOERROR www.185-182-172-19.static.esinet.it A 0.008619
> NOERROR www.2-226-102-242.ip180.fastwebnet.it A 0.008489
> NOERROR www.128-116-137-88.static.eolo.it A 0.008480
> NOERROR www.2-225-141-153.ip176.fastwebnet.it A 0.008317
> NOERROR www.2-224-251-54.ip173.fastwebnet.it A 0.008498
> NOERROR www.146-241-29-195.dyn.eolo.it A 0.008338
> NOERROR www.217-133-251-127.static.clienti.tiscali.it A 0.008497
> NOERROR www.19.84.186.89.cust.ip.kpnqwest.it A 0.008373
> NOERROR www.146-241-101-233.dyn.eolo.it A 0.008526
> NOERROR www.146-241-246-152.dyn.eolo.it A 0.008342
> NOERROR www.2-228-148-147.ip192.fastwebnet.it A 0.008497
> NOERROR www.2-228-164-206.ip192.fastwebnet.it A 0.008338
> NXDOMAIN fwww.villazuccarello.it A 0.008347
> NOERROR www.2-226-242-58.ip183.fastwebnet.it A 0.008573
> NOERROR www.146-241-210-57.dyn.eolo.it A 0.008403
> NOERROR www.2-227-133-49.ip186.fastwebnet.it A 0.008652
> NOERROR www.146-241-241-56.dyn.eolo.it A 0.008629
> NOERROR www.2-227-180-6.ip187.fastwebnet.it A 0.008424
> NOERROR www.18.digitalpa.it A 0.008414
> NOERROR www.2-226-47-173.ip179.fastwebnet.it A 0.008274
> NOERROR www.195.78.168.109.dsl.static.ip.kpnqwest.it A 0.008511
> NXDOMAIN fwww.sosreiki.ilreiki.it A 0.008509
> NXDOMAIN fwww.convergenzadigitale.it A 0.008350
> NOERROR www.2-232-147-126.ip213.fastwebnet.it A 0.008325
> NOERROR www.2-225-101-69.ip175.fastwebnet.it A 0.008316
> NOERROR www.213-140-11-92.ip.fastwebnet.it A 0.008545
> NOERROR www.2-227-9-145.ip183.fastwebnet.it A 0.008518
> NOERROR www.2-225-42-93.ip174.fastwebnet.it A 0.008564
> NOERROR www.193-169-20-185.ip323.fastwebnet.it A 0.008337
> NOERROR www.2-228-28-170.ip189.fastwebnet.it A 0.008472
> NOERROR www.2-227-158-29.ip186.fastwebnet.it A 0.008425
> NOERROR www.2-230-26-61.ip200.fastwebnet.it A 0.008488
> NOERROR www.163.27.138.78.cust-fiber.enegan.it A 0.008692
> NXDOMAIN fwww.arredamenti-su-misura.it A 0.008683
> NOERROR www.217-133-248-72.static.clienti.tiscali.it A 0.008492
> NXDOMAIN fwww.antonellamacalusomakeup.it A 0.008466
> NOERROR www.2-230-162-44.ip202.fastwebnet.it A 0.008698
> NOERROR www.2-228-233-107.ip193.fastwebnet.it A 0.008686
> NXDOMAIN fwww.aplust.it A 0.008861
> NOERROR www.2-224-243-45.ip172.fastwebnet.it A 0.008843
> NOERROR www.213-156-41-82.ip.fastwebnet.it A 0.008835
> NOERROR www.166-219-234-46.4all.it A 0.008834
> NXDOMAIN fwww.radmoves.it A 0.008843
> NOERROR www.111salute.it A 0.008850
> NXDOMAIN fwww.nature-home.it A 0.008657
> NOERROR www.213-140-27-59.ip.fastwebnet.it A 0.008500
> NOERROR www.2-224-42-207.ip168.fastwebnet.it A 0.008657
> NOERROR www.185-182-175-111.static.esinet.it A 0.008496
> NOERROR www.217-133-65-67.static.clienti.tiscali.it A 0.008663
> NOERROR www.146-241-9-63.dyn.eolo.it A 0.008583
> NOERROR www.2-227-13-48.ip183.fastwebnet.it A 0.008566
> NOERROR www.2-228-204-251.ip193.fastwebnet.it A 0.008579
> NOERROR www.188-72-121-101.net.wt-tech.it A 0.008817
> NXDOMAIN fwww.giulioferri.it A 0.008641
> NOERROR www.128-116-228-26.dyn.eolo.it A 0.008694
> NOERROR www.217-133-230-177.static.clienti.tiscali.it A 0.008520
> NOERROR www.2-226-109-94.ip180.fastwebnet.it A 0.008366
> NOERROR www.2-228-78-193.ip190.fastwebnet.it A 0.008481
> NXDOMAIN fwww.wdestore.it A 0.008471
> NOERROR www.123-5-187-213.4all.it A 0.008368
> NOERROR www.2-224-12-196.ip168.fastwebnet.it A 0.008352
> NOERROR www.185-7-112-156.ip272.fastwebnet.it A 0.008605
> NOERROR www.2-228-233-110.ip193.fastwebnet.it A 0.008595
> NOERROR www.2-227-131-84.ip186.fastwebnet.it A 0.008667
> NOERROR www.159-255-128-215.valcalepio.airbeam.it A 0.008471
> NOERROR www.217-133-38-129.static.clienti.tiscali.it A 0.008461
> NOERROR www.212-183-177-86.static-xdsl.qcom.it A 0.008334
> NOERROR www.179.85.186.89.dsl.static.ip.kpnqwest.it A 0.008553
> NOERROR www.2-226-19-53.ip178.fastwebnet.it A 0.008393
> NXDOMAIN fwww.infocell.it A 0.008457
> NOERROR www.2-229-240-202.ip199.fastwebnet.it A 0.008111
> NOERROR www.128-116-213-131.dyn.eolo.it A 0.008119
> NOERROR www.159-255-128-40.valcalepio.airbeam.it A 0.008321
> NXDOMAIN fwww.alessandracorsi.it A 0.008318
> NOERROR www.2-224-14-217.ip168.fastwebnet.it A 0.008230
> NOERROR www.217-133-119-169.static.clienti.tiscali.it A 0.008220
> NOERROR www.2-227-21-144.ip184.fastwebnet.it A 0.008086
> NOERROR www.194-69-193-187.housing.regdom.it A 0.008270
> NOERROR www.2-224-112-87.ip170.fastwebnet.it A 0.008248
> NOERROR www.2-228-22-63.ip189.fastwebnet.it A 0.008161
> NXDOMAIN fwebmail.nesw.it A 0.008112
> NXDOMAIN fwww.areatebio.it A 0.008249
> NOERROR www.217-133-212-120.static.clienti.tiscali.it A 0.008243
> NOERROR www.217-133-92-4.static.clienti.tiscali.it A 0.008156
> NOERROR www.2-226-10-214.ip178.fastwebnet.it A 0.008158
> NOERROR www.2-231-126-12.ip207.fastwebnet.it A 0.008471
> NOERROR www.2-227-61-44.ip184.fastwebnet.it A 0.008483
> NOERROR www.128-116-164-227.dyn.eolo.it A 0.008642
> NOERROR www.2-224-59-116.ip169.fastwebnet.it A 0.008318
> NOERROR www.2-224-206-165.ip172.fastwebnet.it A 0.008500
> NOERROR www.184.11.141.94.cust.ip.kpnqwest.it A 0.008315
> NOERROR www.130-255-117-3.ip.telnetsystems.it A 0.008549
> NXDOMAIN fwww.ciao-nonna.it A 0.008504
> NOERROR www.217-133-34-191.static.clienti.tiscali.it A 0.008376
> NOERROR www.128-116-197-44.dyn.eolo.it A 0.008366
> NOERROR www.2-226-10-201.ip178.fastwebnet.it A 0.008238
> NOERROR www.128-116-202-169.static.eolo.it A 0.008413
> NXDOMAIN fwww.bambinipiu.it A 0.008260
> NOERROR www.217-133-140-128.static.clienti.tiscali.it A 0.008418
> NOERROR www.2-230-252-249.ip204.fastwebnet.it A 0.008172
> NOERROR www.146-241-32-217.dyn.eolo.it A 0.008409
> NOERROR www.2-224-254-215.ip173.fastwebnet.it A 0.008376
> NOERROR www.17.12.141.94.dsl.static.ip.kpnqwest.it A 0.008425
> NOERROR www.2-226-69-85.ip179.fastwebnet.it A 0.008424
> NOERROR www.151-0-156-116.ip281.fastwebnet.it A 0.008237
> NXDOMAIN fwebmail.romadiploma.it A 0.008424
> NOERROR www.2-225-21-46.ip173.fastwebnet.it A 0.008271
> NOERROR www.2-227-210-17.ip187.fastwebnet.it A 0.008291
> NOERROR www.2-229-33-72.ip194.fastwebnet.it A 0.008262
> NXDOMAIN fwebmail.marineuse.it A 0.008269
> NOERROR www.217-133-71-87.static.clienti.tiscali.it A 0.008280
> NOERROR www.185-7-112-114.ip272.fastwebnet.it A 0.008289
> NOERROR www.191.27.141.94.host.static.ip.kpnqwest.it A 0.008398
> NOERROR www.2-226-251-243.ip183.fastwebnet.it A 0.008157
> NOERROR www.2-229-240-85.ip199.fastwebnet.it A 0.008203
> NOERROR www.2-227-50-233.ip184.fastwebnet.it A 0.007949
> NOERROR www.144.55.97.212.dsl.static.ip.kpnqwest.it A 0.007961
> NOERROR www.2-228-232-244.ip193.fastwebnet.it A 0.008191
> NOERROR www.2-231-180-111.ip208.fastwebnet.it A 0.008184
> NOERROR www.151-0-137-115.ip281.fastwebnet.it A 0.008224
> NOERROR www.2-225-178-101.ip176.fastwebnet.it A 0.007960
> NOERROR www.213-156-37-208.ip310.fastwebnet.it A 0.007943
> NOERROR www.2-226-29-151.ip179.fastwebnet.it A 0.008122
> NOERROR www.163.170.43.195.dsl.static.ip.kpnqwest.it A 0.008270
> NOERROR www.143net158.unica.it A 0.008264
> NOERROR www.2-231-224-27.ip209.fastwebnet.it A 0.008136
> NXDOMAIN fwww.clarissarennapsicologa.it A 0.008136
> NXDOMAIN fwww.arredamentigagna.it A 0.008281
> NXDOMAIN fwebdisk.volvogenova.it A 0.008295
> NOERROR www.2-226-11-202.ip178.fastwebnet.it A 0.008258
> NOERROR www.2-232-144-131.ip212.fastwebnet.it A 0.008244
> NOERROR www.217-133-211-162.static.clienti.tiscali.it A 0.008621
> NOERROR www.146-241-24-77.dyn.eolo.it A 0.008374
> NOERROR www.217-133-98-72.static.clienti.tiscali.it A 0.008526
> NOERROR www.217-133-107-209.static.clienti.tiscali.it A 0.008516
> NOERROR www.128-116-202-141.dyn.eolo.it A 0.008661
> NOERROR www.155net231.unica.it A 0.008339
> NOERROR www.2-225-93-95.ip175.fastwebnet.it A 0.008530
> NOERROR www.185-47-99-23.ip293.fastwebnet.it A 0.008364
> NOERROR www.185-47-97-218.ip293.fastwebnet.it A 0.008519
> NXDOMAIN fwww.calciofans.it A 0.008359
> NOERROR www.2-227-78-0.ip185.fastwebnet.it A 0.008558
> NOERROR www.166.32.168.109.dsl.static.ip.kpnqwest.it A 0.008404
> NOERROR www.128-116-252-153.dyn.eolo.it A 0.008483
> NOERROR www.2-225-233-75.ip178.fastwebnet.it A 0.008308
> NOERROR www.151-0-132-190.ip281.fastwebnet.it A 0.008565
> NOERROR www.2-227-241-100.ip188.fastwebnet.it A 0.008408
> NOERROR www.170.171.173.62.dsl.static.ip.kpnqwest.it A 0.008494
> NOERROR www.2-231-226-70.ip209.fastwebnet.it A 0.008330
> NOERROR www.212-124-178-240.static.eolo.it A 0.008152
> NOERROR www.128-116-235-199.static.eolo.it A 0.008142
> NXDOMAIN fweb12.asi.polimi.it A 0.008200
> NOERROR www.195.116.168.109.host.static.ip.kpnqwest.it A 0.008133
> NOERROR www.128-116-199-213.dyn.eolo.it A 0.008140
> NOERROR www.217-133-138-213.static.clienti.tiscali.it A 0.008415
> NOERROR www.2-224-90-0.ip169.fastwebnet.it A 0.008408
> NOERROR www.2-227-108-43.ip185.fastwebnet.it A 0.008683
> NOERROR www.2-225-15-223.ip173.fastwebnet.it A 0.008746
> NOERROR www.12.221.225.213.fiber.sta.momax.it A 0.009069
> NOERROR www.123seo.it A 0.008937
> NOERROR www.128-116-222-111.static.eolo.it A 0.009126
> NOERROR www.2-229-132-245.ip196.fastwebnet.it A 0.008833
> NOERROR www.1.57.97.212.cust.ip.kpnqwest.it A 0.009084
> NXDOMAIN fwww.miracapilloarte.it A 0.009024
> NOERROR www.146-241-24-144.dyn.eolo.it A 0.009070
> NOERROR www.2-231-140-160.ip207.fastwebnet.it A 0.009068
> NOERROR www.2-228-121-64.ip191.fastwebnet.it A 0.009223
> NOERROR www.2-228-88-88.ip190.fastwebnet.it A 0.008985
> NOERROR www.128-116-232-127.dyn.eolo.it A 0.009130
> NOERROR www.2-226-12-196.ip178.fastwebnet.it A 0.009077
> NXDOMAIN fstatic-82-85-137-19.clienti.tiscali.it A 0.009537
> NOERROR www.2-224-89-51.ip169.fastwebnet.it A 0.009530
> NXDOMAIN fveterinariawiligelmo.it A 0.009348
> NOERROR www.2-231-232-218.ip209.fastwebnet.it A 0.009323
> NOERROR www.2-226-50-204.ip179.fastwebnet.it A 0.009273
> NOERROR www.185-182-211-52.airbeam.it A 0.009390
> NOERROR www.128-116-196-151.static.eolo.it A 0.009275
> NOERROR www.2-225-225-167.ip177.fastwebnet.it A 0.009423
> NOERROR www.128-116-147-130.dyn.eolo.it A 0.009281
> NXDOMAIN fwww.easymedia-communication.it A 0.009304
> NOERROR www.2-232-146-231.ip213.fastwebnet.it A 0.009321
> NOERROR www.2-232-108-145.ip212.fastwebnet.it A 0.009306
> NXDOMAIN fwww.rigeneratoridigitali.it A 0.009548
> NOERROR www.2-230-178-153.ip203.fastwebnet.it A 0.009366
> NOERROR www.2-227-91-156.ip185.fastwebnet.it A 0.009413
> NOERROR www.2-226-109-166.ip180.fastwebnet.it A 0.009058
> NXDOMAIN ftema.vendinginnovation.it A 0.009064
> NOERROR www.2-228-255-29.ip194.fastwebnet.it A 0.009070
> NOERROR www.195-72-216-37-blz-csc.intercom.it A 0.009060
> NOERROR www.203.166.43.195.loop.static.ip.kpnqwest.it A 0.009129
> NOERROR www.185-18-24-213.wdsl.neomedia.it A 0.009119
> NOERROR www.2-226-14-138.ip178.fastwebnet.it A 0.008917
> NOERROR www.2-227-114-183.ip186.fastwebnet.it A 0.008899
> NOERROR www.127.187.43.195.dsl.static.ip.kpnqwest.it A 0.009040
> NOERROR www.146-241-183-236.dyn.eolo.it A 0.009050
> NOERROR www.2-224-235-113.ip172.fastwebnet.it A 0.009278
> NOERROR www.217-133-42-117.static.clienti.tiscali.it A 0.009079
> NOERROR www.2-228-11-159.ip189.fastwebnet.it A 0.009124
> NOERROR www.188-95-77-156.wdsl.wifiweb.it A 0.008961
> NOERROR www.2-229-11-254.ip194.fastwebnet.it A 0.008965
> NOERROR www.146-241-54-77.dyn.eolo.it A 0.008864
> NOERROR www.151-0-149-206.ip281.fastwebnet.it A 0.008865
> NOERROR www.146-241-242-93.dyn.eolo.it A 0.008974
> NXDOMAIN fwww.biokur.it A 0.008985
> NOERROR www.217-133-213-110.static.clienti.tiscali.it A 0.009262
> NOERROR www.217-133-140-45.static.clienti.tiscali.it A 0.009092
> NOERROR www.185-134-55-24.ip.campaniacom.it A 0.009356
> NOERROR www.146-241-221-249.dyn.eolo.it A 0.009335
> NXDOMAIN fwww.salusservizi.it A 0.009232
> NOERROR www.2-226-112-82.ip180.fastwebnet.it A 0.009223
> NOERROR www.2-224-232-244.ip172.fastwebnet.it A 0.009205
> NOERROR www.217-133-192-147.static.clienti.tiscali.it A 0.009195
> NOERROR www.2-225-247-97.ip178.fastwebnet.it A 0.008973
> NOERROR www.146-241-91-211.dyn.eolo.it A 0.009109
> NOERROR www.151-0-226-191.ip283.fastwebnet.it A 0.009084
> NOERROR www.173-239-229-185.ac.avidb.it A 0.009266
> NOERROR www.137.57.97.212.cust.ip.kpnqwest.it A 0.009244
> NOERROR www.2-224-29-172.ip168.fastwebnet.it A 0.009422
> NOERROR www.2-224-242-210.ip172.fastwebnet.it A 0.009657
> NOERROR www.2-228-179-140.ip192.fastwebnet.it A 0.009628
> NOERROR www.176-12-88-155.static.esinet.it A 0.009675
> NOERROR www.2-229-160-78.ip197.fastwebnet.it A 0.009849
> NOERROR www.1116060611311.farmacia.uniba.it A 0.009666
> NOERROR www.185-18-24-180.wdsl.neomedia.it A 0.009751
> NXDOMAIN fwww.pastamaria.it A 0.009945
> NOERROR www.2-228-249-226.ip194.fastwebnet.it A 0.009808
> NXDOMAIN fwww.adrianacuccaroni.it A 0.010003
> NXDOMAIN fwww.storiediannagio.it A 0.010158
> NOERROR www.167.255.93.77.host.static.ip.kpnqwest.it A 0.010579
> NOERROR www.1d230376acd06f7cf7ac46a8.blink.it A 0.010472
> NOERROR www.154.108.168.109.host.static.ip.kpnqwest.it A 0.010795
> NOERROR www.146-241-7-101.dyn.eolo.it A 0.010632
> NOERROR www.2-228-204-197.ip193.fastwebnet.it A 0.010838
> NXDOMAIN fweliketuscany.it A 0.010683
> NXDOMAIN fzeronovecomunicazione.it A 0.010906
> NOERROR www.146-241-3-119.dyn.eolo.it A 0.010773
> NOERROR www.2-225-191-50.ip177.fastwebnet.it A 0.011023
> NOERROR www.146-241-47-35.dyn.eolo.it A 0.011035
> NOERROR www.146-241-172-25.dyn.eolo.it A 0.011431
> NOERROR www.2-225-149-53.ip176.fastwebnet.it A 0.011324
> NXDOMAIN fwww.www.blog.blog.www.po.giulianeri.it A 0.011683
> NXDOMAIN fwww.francescotrombetti.it A 0.011681
> NOERROR www.185-112-86-30.ip.cloud-admin.it A 0.011887
> NOERROR www.159-255-128-195.fttx.airbeam.it A 0.011882
> NOERROR www.128-116-186-0.static.eolo.it A 0.012112
> NOERROR www.217-133-241-13.static.clienti.tiscali.it A 0.011883
> NOERROR www.2-227-212-208.ip188.fastwebnet.it A 0.012101
> NOERROR www.2-227-191-152.ip187.fastwebnet.it A 0.012262
> NOERROR www.2-225-135-88.ip176.fastwebnet.it A 0.012253
> NOERROR www.151-0-195-82.ip282.fastwebnet.it A 0.012505
> NOERROR www.2-229-60-110.ip195.fastwebnet.it A 0.012538
> NOERROR www.146-241-167-107.dyn.eolo.it A 0.012767
> NOERROR www.217-133-246-202.static.clienti.tiscali.it A 0.012561
> NOERROR www.185-182-173-89.static.esinet.it A 0.012607
> NOERROR www.128-116-229-144.static.eolo.it A 0.012277
> NXDOMAIN fwww.artinbox.it A 0.012417
> NOERROR www.2-228-121-121.ip191.fastwebnet.it A 0.012190
> NXDOMAIN fwww.telemagazine.it A 0.012224
> NOERROR www.213-140-21-69.ip.fastwebnet.it A 0.011875
> NXDOMAIN fwww.teknoprintsrl.it A 0.011918
> NOERROR www.155.95.186.89.host.static.ip.kpnqwest.it A 0.011726
> NXDOMAIN fwww.emozionante.it A 0.011874
> NOERROR www.2-228-201-157.ip193.fastwebnet.it A 0.011605
> NOERROR www.2-229-73-65.ip195.fastwebnet.it A 0.011760
> NOERROR www.217-133-178-43.static.clienti.tiscali.it A 0.011750
> NOERROR www.2-227-176-15.ip187.fastwebnet.it A 0.011899
> NOERROR www.21-10-23-178.zerocould.it A 0.011909
> NOERROR www.146-241-197-34.dyn.eolo.it A 0.011898
> NXDOMAIN fwww.malavoltacostruzioni.it A 0.011919
> NOERROR www.220.225.225.213.hiperlan.dyn.momax.it A 0.012292
> NOERROR www.146-241-9-139.dyn.eolo.it A 0.011829
> NOERROR www.2-229-185-42.ip198.fastwebnet.it A 0.012001
> NOERROR www.2-227-56-140.ip184.fastwebnet.it A 0.011972
> NOERROR www.131.64.186.89.cust.ip.kpnqwest.it A 0.012134
> NOERROR www.2-226-217-135.ip182.fastwebnet.it A 0.012150
> NXDOMAIN fwww.caseificioravello.it A 0.012252
> NOERROR www.2-225-169-121.ip176.fastwebnet.it A 0.012243
> NOERROR www.146-241-18-230.dyn.eolo.it A 0.012100
> NOERROR www.2-224-247-74.ip173.fastwebnet.it A 0.012087
> NXDOMAIN fwww.hotelmedil.it A 0.012095
> NOERROR www.213-140-6-93.ip.fastwebnet.it A 0.012169
> NOERROR www.2-228-19-183.ip189.fastwebnet.it A 0.012160
> NXDOMAIN fwww.shop.isiao.it A 0.011963
> NOERROR www.176-12-95-9.static.esinet.it A 0.011946
> NOERROR www.2-224-245-2.ip173.fastwebnet.it A 0.012103
> NOERROR www.193.82.144.52.dsl.static.ip.kpnqwest.it A 0.012097
> NOERROR www.151-0-240-91.ip283.fastwebnet.it A 0.012290
> NOERROR www.217-133-75-135.static.clienti.tiscali.it A 0.012108
> NOERROR www.212-124-163-22.dyn.eolo.it A 0.012370
> NOERROR www.2-225-24-254.ip173.fastwebnet.it A 0.012108
> NOERROR www.146-241-104-36.dyn.eolo.it A 0.012146
> NOERROR www.217-133-29-228.static.clienti.tiscali.it A 0.012121
> NOERROR www.128-116-191-49.dyn.eolo.it A 0.012132
> NOERROR www.128-116-152-31.static.eolo.it A 0.012129
> NOERROR www.217-133-238-246.static.clienti.tiscali.it A 0.012119
> NOERROR www.2-228-155-66.ip192.fastwebnet.it A 0.012036
> NXDOMAIN fwebmail.spaghettivacanzemindset.it A 0.012037
> NOERROR www.128-116-191-224.static.eolo.it A 0.012184
> NOERROR www.146-241-43-199.dyn.eolo.it A 0.012179
> NXDOMAIN fwww.fonderiegiorgetti.it A 0.012345
> NXDOMAIN fwebmail.studiotestoniarchitetti.it A 0.012191
> NOERROR www.151-0-233-91.ip283.fastwebnet.it A 0.012423
> NOERROR www.2-229-20-118.ip194.fastwebnet.it A 0.012262
> NOERROR www.128-116-171-182.static.eolo.it A 0.012307
> NOERROR www.146-241-70-0.dyn.eolo.it A 0.012005
> NOERROR www.127-27-157-185.4all.it A 0.012008
> NOERROR www.149.22.168.109.dsl.static.ip.kpnqwest.it A 0.011979
> NOERROR www.2-228-43-121.ip189.fastwebnet.it A 0.011962
> NOERROR www.2-227-49-106.ip184.fastwebnet.it A 0.011991
> NOERROR www.166.115.65.128.dsl.static.ip.kpnqwest.it A 0.011989
> NOERROR www.217-133-64-252.static.clienti.tiscali.it A 0.011981
> NOERROR www.146-241-93-98.dyn.eolo.it A 0.011969
> NOERROR www.128-116-239-92.dyn.eolo.it A 0.012147
> NXDOMAIN fwebdisk.studiolegalecotini.it A 0.011981
> NOERROR www.217-133-88-11.static.clienti.tiscali.it A 0.012049
> NOERROR www.2-224-18-97.ip168.fastwebnet.it A 0.011873
> NOERROR www.2-231-148-10.ip207.fastwebnet.it A 0.011907
> NOERROR www.2-226-29-115.ip179.fastwebnet.it A 0.012013
> NXDOMAIN fwww.erboristerianinfea.it A 0.011755
> NOERROR www.2-224-83-14.ip169.fastwebnet.it A 0.011790
> NXDOMAIN fsupporto.eurobet.it A 0.011767
> NXDOMAIN fwebmail.lucabroggini.it A 0.011578
> NOERROR www.128-116-139-52.dyn.eolo.it A 0.011570
> NXDOMAIN fwebdisk.effecci.it A 0.011331
> NOERROR www.109.78.186.89.cust.ip.kpnqwest.it A 0.011413
